ticker,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,state
NORBIT,7041,Technology,246,"Norbit ASA provides technology products and solutions in Norway and internationally. The company offers monitoring and detection services for maritime, and offshore oil and gas projects; consultancy services; sensors and systems for monitoring, detection, and reporting tasks; and SeaCOP software system for monitoring, detection, and emergency response for maritime and offshore operations. Its products include DSRC 2G, a short range communication device; VTM 745, a DSRC module for enforcement in GNSS based tolling; connectivity modules for smart tachographs; desktop readers; road side units; and reclosable fasteners. In addition, the company is involved in the provision of electronic manufacturing services, such as pure circuit board assembly, cable and wire harness, and fabrication of products and systems; and original design manufacturing services under the NORBIT brand. Norbit ASA was founded in 1980 and is headquartered in Trondheim, Norway.",Trondheim,47 73 98 25 50,Norway,[],http://www.norbit.com,1,Stiklestadveien 1,Scientific & Technical Instruments,,18.2,18.4,15.689611,0.016483517,0,,18.4,,61271,,18.2,15.438572,0.3,18.4,,61271,,,,0.6,1588636800,,,,18.2,2,NOK,17.46641,452,,,,1033521600,,,40193,1.5960491,18.2,18.2,,,452,23.06,,,,12.6,18.1,False,0.0336,,18.4,OSL,NORBIT ASA,Norbit ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NORBIT.OL,finmb_618424565,no_market,,1.654,,0.09139,9.257,-0.19999999,,,,56786900,,,7.791,,,,1577750400,0.14749,59182000,1.042,,,2.3360288,0.54075,1640908800,1593475200,,,25260525,1071301184,,,,,,19.211,,,,,,,,https://logo.clearbit.com/norbit.com,,,,,4640b786-3211-395e-b406-24cdb3c10b51,
MULTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANO,0884,Healthcare,43,"Nordic Nanovector ASA, a biopharmaceutical company, develops and commercializes therapeutics for haematological cancers. The company's lead product candidate is Betalutin, an antibody-radionuclide-conjugate, which has completed Phase I/IIa clinical trial for the treatment of patients with non-hodgkin lymphoma, a life-threatening blood cancer. Nordic Nanovector ASA has collaboration agreements with Paul Scherrer Institute; Areva Med; LegoChemBio; and Heidelberg Pharma. The company was formerly known as Nordic Nanovector AS and changed its name to Nordic Nanovector ASA in 2014. Nordic Nanovector ASA was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,47 22 18 33 01,Norway,[],http://www.nordicnanovector.com,1,KjelsÃ¥sveien 168 B,Biotechnology,,28.68,28.7,19.929644,,0,,30.4,,252044,,28.68,22.917143,,28.7,,252044,,,,,,0.999419,,,28.28,2,NOK,,258448,,,,2000735872,,,390769,,28.28,30.48,,10000,258448,40,-3.798995,,,9.57,30.4,False,,100000,30.4,OSL,NORDIC NANOVECTOR,Nordic Nanovector ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NANO.OL,finmb_117497706,no_market,,,,0,-3.037,,,-7.96,,66161900,,,4.362,,,,1577750400,0.24163,-435830016,-7.274,,,6.9325995,0.14242,1640908800,1585612800,,,51454245,1430773248,,,,,,,,,,,,,,https://logo.clearbit.com/nordicnanovector.com,47 22 58 00 07,,,,00442fdb-da3e-3712-821e-59d32a59825e,
NOD,7052,Technology,822,"Nordic Semiconductor ASA, a fabless semiconductor company, designs, develops, and sells integrated circuits and related solutions for short and long range wireless communication in Europe, the Americas, and the Asia/Pacific. The company specializes in ultra-low power components, based on its proprietary 2.4 GHz RF, Bluetooth low energy, and LTE-M and NB- Internet of Things (IoT); and develops long power cellular IoT. It also provides Bluetooth 5 solutions; low power cellular devices for the IoT; and Bluetooth 5.1 solutions for direction finding applications. In addition, the company offers Zigbee 3.0 IoT solutions; Thread solution for low-power IEEE 802.15.4 devices; nRF52 and nRF51 series system-on-chips, and nRF5 software development kits; ANT, a proprietary ultra-low power wireless solution for battery operated products; and application specific integrated circuits and related consulting services. Further, it provides software for system development, communication stacks, and application layer software, as well as development tools for desktops, mobiles, and clouds. The company's products are used in various applications, such as audio and music, automotives, beacons, computer peripherals, connected health and homes, education, industrial automation, LED lightings, logistics and transport, retail and payment, sports and fitness, toys and gaming, virtual reality and augmented reality products, mobile phone accessories, and consumer electronics, as well as wearables, including connected watches, jewelry, proximity tags, and smart clothes and apparels. Nordic Semiconductor ASA was founded in 1983 and is headquartered in Trondheim, Norway.",Trondheim,47 72 89 89 00,Norway,[],http://www.nordicsemi.com,1,Otto Nielsens veg 12,Semiconductor Equipment & Materials,,93.45,92.9,64.77518,,0,,93.2,,302206,,93.45,88.75286,,92.9,,302206,,,,,1308268800,1.452961,,,91,2,NOK,1118.0724,725877,,,,16491765760,,,454389,50.901768,91,92.8,,96500,725877,96.2,1160.0001,,,31.48,92.65,False,,581300,93.2,OSL,NORDIC SEMICONDUCT,Nordic Semiconductor ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOD.OL,finmb_884166,no_market,,50.721,,0.04478,580.757,1.3108308,,0.08,,177712992,,,1.371,,,,1577750400,0.55627996,14507000,0.083,,,67.68782,0.13182001,1640908800,1593475200,,,171036252,16433098752,,,,,,0.5,,,,,,,,https://logo.clearbit.com/nordicsemi.com,,,,,61ea7640-f972-397d-be57-4173fa2df326,
NEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHY,0240,Basic Materials,35000,"Norsk Hydro ASA operates as an integrated aluminum company worldwide. It operates through six segments: Bauxite & Alumina, Primary Metal, Metal Markets, Rolled Products, Extruded Solutions, and Energy. The Bauxite & Alumina segment engages in bauxite mining activities, production of alumina, and related commercial activities, primarily the sale of alumina. The Primary Metal segment is involved in the primary aluminum production, remelting, and casting activities. This segment principally offers extrusion, sheet, and standard ingots, as well as foundry alloys. The Metal Markets segment sells products from the company's primary metal plants; operates remelters; and trades in physical and financial metals. The Rolled Products segment operates rolling mills and a primary metal plant. This segment principally offers aluminum foils, strips, sheets, and lithographic plates for application in the packaging, automotive, building and general engineering, and transport industries, as well as for offset printing plates. The Extruded Solutions segment offers extrusion profiles, building systems, and precision tubing products for construction, automotive and heating, and ventilation and air conditioning sectors. The Energy segment owns and operates 26 hydroelectric power plants with an installed capacity of approximately 2,000 MW in Norway. Norsk Hydro ASA was founded in 1905 and is headquartered in Oslo, Norway.",Oslo,47 22 53 81 00,Norway,[],http://www.hydro.com,1,Drammensveien 260,Aluminum,VÃ¦kerÃ¸,27.34,27.25,25.589209,0.045720555,0,,27.28,,4932299,,27.34,27.302856,1.25,27.25,,4932299,,,,,1589241600,0.937862,,,26.91,2,NOK,,1035517,,,,55220551680,,,6383869,0.3885269,26.91,26.95,,410000,1035517,36.41,7.2446237,,,19.135,26.93,False,,1100,27.28,OSL,NORSK HYDRO ASA,Norsk Hydro ASA,Europe/Oslo,CEST,True,7200000,EQUITY,NHY.OL,finmb_292387,no_market,,0.519,,-0.03373,7.33,,,3.72,,2048999936,,,36.912,,,,1577750400,0.29948,-4793999872,-2.341,,,0.73011494,0.34263,1640908800,1593475200,,,1339123950,73744187392,,1147219200,5:1,,,,,,,,,,,https://logo.clearbit.com/hydro.com,47 22 53 27 25,,,,393ecc80-795c-3904-9f9c-8b2facbb321b,
NOR,0158,Energy,29,"Norwegian Energy Company ASA, an oil and gas company, focuses on the exploration, development, and production of hydrocarbon resources in Norway, Denmark, and the United Kingdom. Its asset portfolio includes 4 production hubs and 11 producing fields on the Danish Continental Shelf. As of December 31, 2019, the company had proven and probable reserves of 209 million barrels of oil equivalent. Norwegian Energy Company ASA was founded in 2005 and is headquartered in Oslo, Norway.",Oslo,47 22 33 60 00,Norway,[],http://www.noreco.com,1,Nedre Vollgate 1,Oil & Gas E&P,,152.5,153,157.50288,,0,,153,,3397,,152.5,153.02856,,153,,3397,,,,,,0.279907,,,152.5,2,NOK,15.596236,290,,,,3676912128,,,17237,7.644308,152.5,154,,50000,290,255,8.897317,,,105,152.5,False,,200100,153,OSL,NORWEGIAN ENERGY,Norwegian Energy Company ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOR.OL,finmb_24349084,no_market,,9.175,,0.43243,20.339,-0.28403753,,17.14,,24110900,,,28.22,,,,1577750400,0.13282,208000000,9.778,,,5.403969,0.026600001,1640908800,1585612800,,,5919351,4412972032,,1431648000,1:100,,,,,,,,,,,https://logo.clearbit.com/noreco.com,,,,,42d25bec-cf8f-30f3-a632-33cae79974f4,
NRS,7414,Consumer Defensive,175,"Norway Royal Salmon ASA produces, harvests, sells, and markets smolt and salmon products in Norway. The company offers fresh and frozen fish, round fish, fillet, portions, and smoked and marinated products. It also exports its products. Norway Royal Salmon ASA was founded in 1992 and is based in Trondheim, Norway.",Trondheim,47 73 92 43 00,Norway,[],http://www.norwayroyalsalmon.com,1,Ferjemannsveien 10,Farm Products,PO Box 2608 Sentrum,234.4,239.4,223.54604,0.010554608,0.6852,,239.4,,15244,,234.4,227.44,2.474,239.4,,15244,,,,2.47,1591315200,0.002903,,,232.4,2,NOK,8.667748,5644,,,,10085917696,,,27230,1.878192,232.4,235,,131900,5644,254,12.7027025,,2.14,170.5,233.6,False,0.0108,42600,239.4,OSL,NORWAY ROYAL SALMO,Norway Royal Salmon AS,Europe/Oslo,CEST,False,7200000,EQUITY,NRS.OL,finmb_22969855,no_market,,1.943,,0.22389999,26.062,0.14677107,,18.5,,42918800,,,76.735,,,,1577750400,0.14016,265951008,27.112,,,3.0624878,0.66208,1640908800,1585612800,,,13882894,10436262912,,1591315200,1:1,,,-0.73,,,,,,,,https://logo.clearbit.com/norwayroyalsalmon.com,47 73 92 43 01,,,,1b90c6b5-4c27-3a46-8643-3d5116213df5,
NODL,HM 08,Energy,2,"Northern Drilling Ltd., a drilling contractor, focuses on acquiring and operating offshore drilling rigs for oil and gas industry. It owns two semi-submersible drilling rigs, as well as owns two drillships and an option to acquire a third drillship. The company was incorporated in 2017 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.northerndrillingltd.com,1,Par La Ville Place,Oil & Gas Drilling,14th Par La Ville Road,6.47,6.15,6.4616184,,0,,6.64,,33529,,6.47,6.3734283,,6.15,,33529,,,,,,2.667612,,,6.15,2,NOK,,38,,,,107123120,,,97626,4.6309495,6.15,6.39,,0,38,33.5,-24.59259,,,2.1,6.21,False,,0,6.64,OSL,NORTHERN DRILLING,Northern Drilling Ltd.,Europe/Oslo,CEST,False,7200000,EQUITY,NODL.OL,finmb_423276374,no_market,,3.575,,-0.77883005,,-0.7861157,,-0.27,,16133000,,,15.705,,,,1577750400,0.75004,-18016000,-0.182,,,0.4227953,0.39400002,1640908800,1585612800,,,8754259,82700616,,,,,,,,,,,,,,https://logo.clearbit.com/northerndrillingltd.com,,,,,93da0603-ff72-38a9-8236-0d8bf6368755,
NRC,1366,Industrials,1986,"NRC Group ASA, together with its subsidiaries, engages in the infrastructure business in Norway, Sweden, and Finland. It provides rail, metro, tram, harbor, and road related infrastructure services, including groundwork, specialized track work, safety, electro, telecom, and signaling systems, as well as project management, construction, maintenance, environment services, concrete works, and fibers. The company was formerly known as Blom ASA and changed its name to NRC Group ASA in May 2015. NRC Group ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,47 90 40 70 97,Norway,[],http://www.nrcgroup.com,1,Lysaker Torg 25,Railroads,,28,27.5,30.809353,,0,,27.5,,90446,,28,32.88286,,27.5,,90446,,,,,1524182400,0.394308,,,26.2,2,NOK,,57755,,,,1954462208,,,72601,0.30939722,26.2,26.9,,,57755,62.2,,,,18.8,26.8,False,,,27.5,OSL,NRC GROUP ASA,NRC Group ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NRC.OL,finmb_876360,no_market,,0.497,,-0.00602,29.631,-0.5333333,,6.83,,72927696,,,38.059,,,,1577750400,0.34921002,-113000000,-0.682,,,0.70416987,0.20921,1640908800,1585612800,,,45703372,3140849664,,1384992000,1:100,,,,,,,,,,,https://logo.clearbit.com/nrcgroup.com,,,,,df5bdbf5-1f2a-37df-a179-697b4068de08,
OBSERV,0255,Healthcare,7,"Observe Medical ASA develops and markets medical technology products for patients, healthcare professionals, and hospitals in Europe and the United States. The company offers Sippi, a digital urine measuring system that automatically delivers data to electronic patient journal systems. It also develops Sippcoat, a technology that hampers the formation of biofilms in urine collection and drainage systems. The company was founded in 2009 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://observemedical.com,1,Henrik Ibsensgate 90,Medical Devices,,14.85,15.45,12.823743,,0,,14.5,,28234,,14.85,14.814285,,15.45,,28234,,,,,,,,,14,2,NOK,,5000,,,,272070400,,,23305,1498.3748,14,14.3,,,5000,20.5,,,,5.902,14.05,False,,,14.5,OSL,OBSERVE MEDICAL,Observe Medical ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OBSERV.OL,finmb_638427790,no_market,,1414.981,,0,-17.592,Infinity,,,,19433600,,,0.954,,,,1577750400,0.11623,-13250616,-0.864,,,14.675053,0.77686,1640908800,1585612800,,,5984410,256928032,,,,,,,,,,,,,,https://logo.clearbit.com/observemedical.com,,,,,25009432-ca8b-3b95-8eba-cd40c626353f,
NOFI,1364,Financial Services,85,"Norwegian Finans Holding ASA, through its subsidiary, Bank Norwegian AS, provides various digital banking products and services to retail customers in Norway, Finland, Sweden, and Denmark. It offers deposit accounts, installment loans, and credit cards through Internet. The company also provides a combined credit card and reward card in cooperation with the airline Norwegian. Norwegian Finans Holding ASA was founded in 2007 and is based in Fornebu, Norway.",Fornebu,,Norway,[],http://www.banknorwegian.no/OmOss/InvestorRelations,1,SnarÃ¸yveien 36,Banks—Regional,,68.2,68.05,64.99547,0.04662757,0,,68.2,,601505,,68.2,70.73428,3.18,68.05,,601505,,,,,1588204800,1.537746,,,67.15,2,NOK,6.3617444,79612,,,,12555239424,,,395684,3.1945963,67.15,67.35,,795000,79612,102.8,6.285047,,,32.24,67.25,False,,50000,68.2,OSL,NORWEGIAN FIN HLDG,Norwegian Finans Holding ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NOFI.OL,finmb_47733558,no_market,,4.661,,0.50071996,,0.00146842,,10.7,,186695008,,,55.746,,,,1577750400,0.33036998,1967918976,10.571,,,1.2063646,0.32112998,1640908800,1593475200,,,105417332,18316865536,,,,,,0.219,,,,,,,,https://logo.clearbit.com/banknorwegian.no,,,,,2047ec1b-f1d8-3fc2-aae8-a0e1b730c021,
NPRO,0250,Real Estate,51,"Norwegian Property ASA, a real estate investment company, acquires, develops, manages, and sells commercial real estate properties in Norway. Its properties primarily comprise office premises with associated warehousing and car parks, and retail and restaurant spaces. As of December 31, 2019, the company owned 28 office, commercial, and residential properties primarily in Oslo; and a development property at Forus in Stavanger. The company was incorporated in 2005 and is headquartered in Oslo, Norway. Norwegian Property ASA is a subsidiary of Geveran Trading Co Ltd.",Oslo,47 22 83 40 20,Norway,[],http://www.norwegianproperty.no,1,StÃ¸perigata 2,Real Estate Services,,11.45,11.2,11.888346,0.012227074,0.3443,,11.3,,19886,,11.45,11.707143,0.14,11.2,,19886,,,,0.28,1581379200,0.545876,,,11.2,2,NOK,17.438272,950,,,,5577973760,,,30497,2.8961442,11.2,11.3,,361700,950,15.15,24.042553,,,9.24,11.2,False,0.0241,27100,11.3,OSL,NORWEGIAN PROPERTY,Norwegian Property ASA,Europe/Oslo,CEST,False,7200000,EQUITY,NPRO.OL,finmb_27351416,no_market,,6.853,,0.16937,21.816,-0.025531948,,0.47,,493625984,,,16.064,,,,1577750400,0.20047002,326200000,0.648,,,0.7034363,0.80237997,1640908800,1593475200,,,84182909,13198650368,,,,,,,,,,,,,,https://logo.clearbit.com/norwegianproperty.no,,,,,1f0144b2-d8be-3c62-bd25-b181ac252aba,
OET,185 47,Industrials,,"Okeanis Eco Tankers Corp. owns, charters out, and operates tanker vessels. The company also offers commercial shipping services. It consists of three modern Aframax/LR2 tankers, four modern Suezmax tankers, and eight modern VLCC tankers. The company was founded in 2018 and is headquartered in Piraeus, Greece.",Piraeus,30 210 48 04 200,Greece,[],http://www.okeanisecotankers.com,1,Ethnarchou Makariou av,Marine Shipping,& 2 D. Falireos St N. Faliro,59.8,61.4,64.5554,0.0083612045,0.1808,,61.4,,69282,,59.8,58.605713,0.5,61.4,,69282,,,,26.68,1597795200,,,,59,2,NOK,,13597,,,,1929603584,,,51731,19.465233,59,60,,0,13597,118,,,,51,59.6,False,0.39580002,0,61.4,OSL,OKEANIS ECO TANKER,Okeanis Eco Tankers Corp.,Europe/Oslo,CEST,False,7200000,EQUITY,OET.OL,finmb_564610479,no_market,,30.223,,-0.0864,69.103,-0.11407411,,,,32375900,,,12.406,,,,1577750400,0.24734,-8564631,-0.262,,,4.8041267,0.59776,1640908800,1593475200,,,8221540,2996031744,,,,,,,,,,,,,,https://logo.clearbit.com/okeanisecotankers.com,30 210 48 18 210,,,,,
OTS,1366,Industrials,12,"Oceanteam ASA operates as an offshore shipping company in Mexico, Latin America, West Africa, and the Asia-Pacific. It operates through Oceanteam Shipping and Oceanteam Solutions segments. The company owns, charters, and manages two deep water offshore construction support vessels, and two fast support vessels (FSVs). It also provides equipment for offshore cable laying, umbilical installations, on and offshore cable storage, and cable transportation; and designs and engineers platforms and infrastructures for the oil and gas and renewables industry. In addition, the company rents tensioners, turntables, and reels. It serves oil and gas, offshore renewables, and civil engineering sectors. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was founded in 2005 and is headquartered in Bergen, Norway.",Bergen,47 55 10 82 40,Norway,[],http://www.oceanteam.nl,1,STRANDVEIEN 15,Marine Shipping,Lysaker,3.15,3.09,3.305036,,0,,3.1,,38019,,3.15,2.9168572,,3.09,,38019,,,,,,1.334494,,,3,4,NOK,787.5,19721,,,,107765600,,,13602,6.786674,3,3.09,,150100,19721,8.51005,,,,2.5,2.93,False,,135600,3.1,OSL,OCEANTEAM ASA,Oceanteam ASA,Europe/Oslo,CEST,False,7200000,EQUITY,OTS.OL,finmb_27340700,no_market,,9.959,,0.0085,28.225,-0.5160576,,,,34211300,,,1.752,,,,1577750400,0.12597999,-815000,0.004,,,1.7979453,0.047470003,1640908800,1577750400,,,32036792,158145472,,1574812800,1:23,,,,,,,,,,,https://logo.clearbit.com/oceanteam.nl,47 55 10 82 49,,,,db06849e-c583-3ebb-b6fd-a8075052f557,
